address,vested,award,unlockSchedule,lumpSumMonth
0x003c46871D5DaC2678077682924047a207d8E58e,768500000000000000000,768500000000000000000,1,0
0x003c5227Dac5F0341cc7C0340725e81741d60219,11463500000000000000000,11463500000000000000000,1,0
0x003C52665d9cC86416c0Ae7DD8f70f2046C94BEd,246000000000000000000,246000000000000000000,1,0
0x003c537973404eAb61855BB1ff95C4D520f2b475,500000000000000000000000,500000000000000000000000,1,0
0x003c539ff9c986fa7D2161596Fd1ae912905FC1f,122000000000000000000,122000000000000000000,1,0
0x003c53A72d332a5832719f3e3C0c3c6FBfD79DA5,133000000000000000000,133000000000000000000,1,0
0x003C545A347b0aa6EBBc440a2a6B99a67EAE3ae8,500000000000000000000000,500000000000000000000000,1,43
0x003c55e0d8490BA43309FAF3e2e553EB322C2273,1024500000000000000000,1024500000000000000000,1,0
0x003c56241502F35529B6bc979600542c86795Fa0,18122813385829500000000,18122813385829500000000,1,0
0x003C567929dD68486b2190e19DB498cAc12c59C4,116706966225407000000,116706966225407000000,1,0
0x003C57D01F69eB0354c418eD501D8B4A0A3D3a1c,9273515132638830000000,9273515132638830000000,1,0
0x003c5830337af06Ea66DE423fde7Cb6F062924cB,96841483646872800000,96841483646872800000,1,0
0x003C5879aa496811Ed9CE6C891dC5a80fc5454C8,500000000000000000000000,500000000000000000000000,1,32
0x003C61e4a6bb67f5aCd9efC3Ebcf390Af85f6Acb,357000000000000000000,357000000000000000000,1,0
0x003C62cefE295F3c8daca02369fF20127E484D00,206131539375670000000,206131539375670000000,1,0
0x003c66434d82ab660A07E30Dc6d6086cf8d109cf,1242000000000000000000,1242000000000000000000,1,0
0x003C6883a5e7Fcb4c36b7A02188A65018bC1867E,1341000000000000000000,1341000000000000000000,1,0
0x003c68F3544fdc5ef01D36400Aa704b6c51697f9,3087755841467660000000,3087755841467660000000,1,0
0x003C6950e1c86FAfa973cf314B27161c37DD92b8,500000000000000000000000,500000000000000000000000,1,45
0x003C6d5c74e4d42596AF59fdf2BF86ee66174615,82500000000000000000,82500000000000000000,1,0
0x003C6d70bcF4FE9Fd6bD1e8EDe8b53F1e06fd769,500000000000000000000000,500000000000000000000000,1,0
0x003C708f466589dd6C1Bb82E4e6416482fFcc1d7,500000000000000000000000,500000000000000000000000,1,25
0x003c72252187d118297C302b2042Cb5793Be470B,1118200000000000000000,1118200000000000000000,1,0
0x003C73e8cB3632cd59F1542Fb57853659c95e961,622500000000000000000,622500000000000000000,1,0
0x003c75f5F4CF4d4Cf2F5450cF16998b693113819,2243332692454690000000,2243332692454690000000,1,0
0x003c766A25612b5b3485699aB654180e715f4808,188112184123766000000,188112184123766000000,1,0
0x003C778F7a7Da2A2Cccab3765C6801Fe601e69Ee,500000000000000000000000,500000000000000000000000,1,35
0x003c7836a476F338BeD1301c45bf954bF898F675,751700000000000000000,751700000000000000000,1,0
0x003C7B5937fB98A9dB4bf694C20E0529A7bDd329,1921500000000000000000,1921500000000000000000,1,0
0x003c7C34a1FC1f9e9E71b4cB613575D8d590E4E3,30000000000000000000,30000000000000000000,1,0
0x003C7d172Fc46F2CC74eed1589350E15e5fE70e7,1995351192384130000000,1995351192384130000000,1,0
0x003C7d302Fe1d3B4244E2531C927Cd07654C464B,185133202355997000000,185133202355997000000,1,0
0x003C8A1a5A5fC72331FDa6bD50a822d42D0318A2,500000000000000000000000,500000000000000000000000,1,22
0x003C8B1bFCA5bBa7C06d257C12d8E29A4e0796A2,500000000000000000000000,500000000000000000000000,1,8
0x003C8D420F4F630093eE05031AC8c8CE6EFbaAb9,546000000000000000000,546000000000000000000,1,0
0x003c8E471f07aB5186A730956620D6a461500856,277500000000000000000,277500000000000000000,1,0
0x003C8F77BCF612B56287Aac053ae1B5BE8992fb1,1887000000000000000000,1887000000000000000000,1,0
0x003c908B0D3Fb9b4977cc3E299E79eA35ACc29B2,500000000000000000000000,500000000000000000000000,1,29
0x003C91b64fe24E27eec7A7Bc396681EccA0478dA,34200000000000000000,34200000000000000000,1,0
0x003c9315f8570935d98EC8A6175387f198c42cF6,500000000000000000000000,500000000000000000000000,1,0
0x003c936e37ACCC89D1e2289Fdd35282BFF368c47,1104500000000000000000,1104500000000000000000,1,0
0x003C94773FA7E75E8FBcE6C9ebb1A3b0936dfd7E,1500000000000000000000,1500000000000000000000,2,
0x003C94773FA7E75E8FBcE6C9ebb1A3b0936dfd7E,1500000000000000000000,1500000000000000000000,2,
0x003C94773FA7E75E8FBcE6C9ebb1A3b0936dfd7E,1500000000000000000000,1500000000000000000000,2,
0x003C9B3F0C85810dD4Aa086A6e891d7499e28c98,279000000000000000000,279000000000000000000,1,0
0x003c9bD4F85234926B25A34970D5536CAE383db8,500000000000000000000000,500000000000000000000000,1,17
0x003c9fA7ecB6C7D8Adb47725557A34FbC5e0Bdc3,151600000000000000000,151600000000000000000,1,0
0x003Ca21c7a2877089Af3908bE8B08757B626bFf7,157200000000000000000,157200000000000000000,1,0
0x003Ca304a021D16815B50948050A3e6742ac445C,1084000000000000000000,1084000000000000000000,1,0
0x003cA356CbBb08E2c3c389581a01Cf7246904c38,69521862531981000000,69521862531981000000,1,0
0x003cA88c7adEbC5eC02f41e35282C35E416a3CC6,500000000000000000000000,500000000000000000000000,1,30
0x003CaAEB8A589C3A75900c5f9864E9F1779F809D,270000000000000000000,270000000000000000000,1,0
0x003cAd3A22928380854e312Cd28E1F4BF3325549,1977676250000000000000,1977676250000000000000,1,0
0x003CAEC798cB6B5BD64F06b7b481A4A4dD5DE5fA,700500000000000000000,700500000000000000000,1,0
0x003cb03E7e968308491e38d367014047015A6A72,500000000000000000000000,500000000000000000000000,1,21
0x003cB0A847a8CfB35A8AFAE4CB1db9083B639D42,26400000000000000000000,26400000000000000000000,2,
0x003cb2bcfeb38dF00815DeF5D95Bac7dee9D2D7E,256500000000000000000,256500000000000000000,1,0
0x003cb55597Df28D115cEFaB7699E259046063AdC,66000000000000000000,66000000000000000000,1,0
0x003cB6AeE5E86ff39F87ED319a22CA59dab8605c,408728760790317000000,408728760790317000000,1,0
0x003CBb80672b581Eaf95AadF36A70CFf6967C3a0,1412100000000000000000,1412100000000000000000,1,0
0x003cbd219007d39A1Ad4579A0D6A5d07DC21Dc58,20500000000000000000000,20500000000000000000000,1,0
0x003Cbf538a828Cc012fed7B20694e5CC8e0DE2A1,40691449815982000000,40691449815982000000,1,0
0x003cc04D0e421f14A150f183aA559f1fa8c4Ef11,135816951878438000000,135816951878438000000,1,0
0x003CC098816d2F8366c8C6DA2CFaeA83D5aB4e17,500000000000000000000000,500000000000000000000000,1,62
0x003Cc2633a28B50F733e65940b6496ee274159C6,50000000000000000000000,200000000000000000000000,3,
0x003CC2d1f20Ab7AA64E1D0e2CC5d3d5C97a45689,735256870000000000000,735256870000000000000,1,0
0x003cC3F966d3511e7107d5B6a8Ff904ec750d6aD,1941000000000000000000,1941000000000000000000,1,0
0x003Cc94A33E8a44e30b484020eBCBccf616b363D,500000000000000000000000,500000000000000000000000,1,41
0x003CCCe75b6E857551A8Dd9f5f5059CB539Ea674,186000000000000000000,186000000000000000000,1,0
0x003cd30E679C1b3B7a762f57a9ffc0afC1201Cd7,42200000000000000000,42200000000000000000,1,0
0x003CD39e32A7698f850878A112dbf21C5b034B2D,654384923225796000000,654384923225796000000,1,0
0x003cD407801A4f0819b81e3985c62F9e8D5A87BE,876000000000000000000,876000000000000000000,1,0
0x003cDad2086F966a41b623dD054A420DD6a771Cc,705000000000000000000,705000000000000000000,1,0
0x003CE08057D0600bEfBd1e8a3F8C842aa8B009D5,777900000000000000000,777900000000000000000,1,0
0x003Ce188836D10aaCbb3182B9f456E40d56c021B,500000000000000000000,500000000000000000000,2,
0x003CE2BFC26Fb195eBfC26504C8378836eaE4cDF,480000000000000000000,480000000000000000000,1,0
0x003cE45e4E71A3b7e3CE68b6fD49818c57d82cf4,245149867429224000000,245149867429224000000,1,0
0x003CE55361E84e84Bf2d93c4c7dA50Fbd4B7674e,500000000000000000000000,500000000000000000000000,1,43
0x003Ce5Eef4F27cC2dB5A46423BD7c62C1467e368,500000000000000000000,500000000000000000000,2,
0x003ce8494e4E1EA3d0A4a7e6EF8e4cBFcB21145a,498387589171715000000,498387589171715000000,1,0
0x003ce865D569400d40eA7BD1F45B838bc66c2f4a,569314375000000000000,569314375000000000000,1,0
0x003ce93bfd0bF2D8Dd1281f859663E3a7Fb1f7fF,1308000000000000000000,1308000000000000000000,1,0
0x003CeE363019B953209Eff3d142081C870f7e723,500000000000000000000000,500000000000000000000000,1,18
0x003CeeC167180237BFD6B4C6E2ead2cB1294fe4e,2137746397839270000000,2137746397839270000000,1,0
0x003cf15BDd1857E5f82b4Ba2B88bfDF3Dc6980b2,500000000000000000000000,500000000000000000000000,1,22
0x003CF16dc688BDEAA6a8C84c9D50e9A4c3fDd2C8,500000000000000000000000,500000000000000000000000,1,52
0x003cF1c3A86287d613e151a1e1ca808685286223,610500000000000000000,610500000000000000000,1,0
0x003Cf2994a8d64Bd5C5Cdbe0672268935d5E4453,500000000000000000000000,500000000000000000000000,1,36
0x003cfAC4b972aA20E7921f825235e2a81b581BD0,19600000000000000000,19600000000000000000,1,0
0x003CFF24651C3150A3Af233Af6EC18e6413bE4c8,250000000000000000000,250000000000000000000,1,0
0x003d04E6584b1cA8D0219B20dedc43E4ec13e6dd,963000000000000000000,963000000000000000000,1,0
0x003d089BD1492ABF07B2BD34D651dF3AbaA946ab,681300000000000000000,681300000000000000000,1,0
0x003d08c9605AaC9b233f1fa10DcE2Ea4A7DD56eE,375000000000000000000,375000000000000000000,1,0
0x003D0Af2D9891ACC7bbC1a6cb10B57cD79f90f4F,646500000000000000000,646500000000000000000,1,0
0x003d0d6d9E6B317906Ee25A9b6F1867E4d262E8b,44875701809447800000,44875701809447800000,1,0
0x003D150658aaD3Bef009012F1835172dF2A91b41,500000000000000000000000,500000000000000000000000,1,22
0x003D18c95FE9a1176ce4Cb2C6960C25089Dd0ED8,457500000000000000000,457500000000000000000,1,0
0x003d1a5388808284949c012628897c34FA519324,283000000000000000000,283000000000000000000,1,0
0x003d1A76b127235ccd6f169B65ea36aA31E04098,263352500000000000000,263352500000000000000,1,0
0x003d22841417150d711c93b9B287B7C624Befd93,279415451989392000000,279415451989392000000,1,0
0x003D24ccF6169e0DC1Bd2aA7DF9a62403e0E84F1,1867886354999990000000,1867886354999990000000,1,0
0x003D255F131FD1B16CDd366e7Ef19D9785389678,17602000000000000000000,17602000000000000000000,1,0
0x003d25cd8541ff155f0C5DDc3a425eD35eA0579E,500000000000000000000000,500000000000000000000000,1,0
0x003d26cCEfA6efA9AB77170353D7209678b33C95,1000000000000000000000,1000000000000000000000,2,
0x003D26D7be53b8E2F280e7DCB88399d8cbA9745f,41437001389352500000,41437001389352500000,1,0
0x003d27317B77908F5958f0128dc356Aa9C8656a4,244500000000000000000,244500000000000000000,1,0
0x003d27a4926340861c014FaB630D986dEA452Ddd,16000000000000000000000,16000000000000000000000,1,0
0x003d28bA8E0566ed62e56Dc95081691DB2c4aFc0,500000000000000000000000,500000000000000000000000,1,60
0x003D2a8CA72c01Dc8d5bA5342Ff1AFD3F0df175C,500000000000000000000000,500000000000000000000000,1,0
0x003D2cdcA8D9e5c3cb2DDf38a2E766E88B77E33F,65181026076119600000,65181026076119600000,1,0
0x003D2D40ACa86169d6713266f402394aF8638329,98000000000000000000,98000000000000000000,1,0
0x003d2Ed8Ca92ee69db119c7138882d568c7daa2a,500000000000000000000000,500000000000000000000000,1,27
0x003d307B33437E88D799a34a3389C38c5F51Db07,478500000000000000000,478500000000000000000,1,0
0x003D32Ef772F27E751bbaB4347bA92d7c97c91D0,88882127444332500000000,88882127444332500000000,1,0
0x003D3395A5136E4C3544613D7Fd0620714e67FCf,312000000000000000000,312000000000000000000,1,0
0x003D348a20f55190C1d0Cd263A2B33A2Ee430474,500000000000000000000000,500000000000000000000000,1,0
0x003D34bBE3af2bf8851Cab6088d3Cd0EDB0Eb404,126600000000000000000,126600000000000000000,1,0
0x003D34Db6e7e7493FC46b6e05CF1b17FAF21F93e,440189771955242000000,440189771955242000000,1,0
0x003d36F379c609818d40d9F7530010814C2bA59f,588400758767643000000,588400758767643000000,1,0
0x003D38ad8E53feb16F89999D39ab5B6e8dF97360,78200000000000000000,78200000000000000000,1,0
0x003D3C47D8e1659111663cFf681463D49eF4ac1F,500000000000000000000000,500000000000000000000000,1,33
0x003d3ce909fE510Ac68f5d2fa5CF35263dE9Bf97,500000000000000000000000,500000000000000000000000,1,43
0x003d3Ed3c50B301511A956c783Ce59794c797E0D,1231000000000000000000,1231000000000000000000,1,0
0x003D3eD7BE11aD5066497D6966623901C272C69B,500000000000000000000000,500000000000000000000000,1,0
0x003d40dacA26f5B24386deFa8e50f3eFE57fD915,500000000000000000000000,500000000000000000000000,1,27
0x003d4604f0ACCC2D273edce4259C1bfe3fcFCf0b,500000000000000000000000,500000000000000000000000,1,41
0x003D464A7815A1Df6495d3FFF68d301f7D35677c,669943704562535000000,669943704562535000000,1,0
0x003D46a485B6190aE64f818f3D3AD1652BBC3CF1,500000000000000000000,500000000000000000000,2,
0x003D46b83db08c8d8ED47071F86552EC14cCACf4,2200000000000000000000,2200000000000000000000,2,
0x003D46b83db08c8d8ED47071F86552EC14cCACf4,15839120000000000000000,15839120000000000000000,2,
0x003D4BE3F6DA584b25F10351691D37B707D48c31,427850133941571000000,427850133941571000000,1,0
0x003D5182dc544D67385970827a9445Bf74d4b6f7,500000000000000000000000,500000000000000000000000,1,62
0x003D53e0EbE04036673A41994B6fd2132b9Fd718,68000000000000000000,68000000000000000000,1,0
0x003d54bd08E43365a533d30b5e519298403Cf679,41095890000000000000000,41095890000000000000000,3,
0x003D56381C6e75AE1A3F5e93f781D3e7C18570A1,1662300000000000000000,1662300000000000000000,1,0
0x003d5DCfC8620EbBEAa5BE35d7c7cEB59cAe6aea,500000000000000000000000,500000000000000000000000,1,0
0x003d5Eb3bec8139c225E90bC6DcEE1C24c3A5200,500000000000000000000000,500000000000000000000000,1,51
0x003d6409b985d169989F43fC3dDE56a18B7dEa3e,65800000000000000000,65800000000000000000,1,0
0x003d66083bed1e30A6Af20a468815D10D828dD5b,151809840852283000000,151809840852283000000,1,0
0x003d690A505cad1D0F239726fa2284e2533864b4,500000000000000000000000,500000000000000000000000,1,45
0x003D69c7EEb5d2008bF4b97676d62607014C1201,26512826508153200000,26512826508153200000,1,0
0x003d6a88fdec5AA38C8F718f2799E39c4eF51AD6,718500000000000000000,718500000000000000000,1,0
0x003d6eD0Fc83739280ea1f8CDAdE3AF4Dc759D41,500000000000000000000000,500000000000000000000000,1,59
0x003D6EF92411005D664D1ec296a18aFFd6C5679D,500000000000000000000000,500000000000000000000000,1,66
0x003D6F1BC6bDF116Bf1bC2325b41A7550424BED7,190300000000000000000,190300000000000000000,1,0
0x003D703764fe23D3f5ECb3a08A0AaA1218d72D36,10000000000000000000000000,10000000000000000000000000,2,
0x003D7249A0d52D7C61d9d15236797f9FFB80024C,691700000000000000000,691700000000000000000,1,0
0x003d72CFeF0605644237bDbad912fF9d4277cbcB,300000000000000000000,300000000000000000000,1,0
0x003D7502a2575c6aD1178932e298520bD0a5F30e,2319000000000000000000,2319000000000000000000,1,0
0x003D784816Fd317029B9d8381EEF2422409C3446,500000000000000000000000,500000000000000000000000,1,70
0x003d7BB8AeCb78d83F5e08C8B9511B29BFf1133A,500000000000000000000000,500000000000000000000000,1,10
0x003D81B313dfaA75F0D9ca02dE131Ba842e3fc03,500000000000000000000000,500000000000000000000000,1,26
0x003D81F39f5820E2599532241fc63f8011FaA62D,500000000000000000000000,500000000000000000000000,1,12
0x003d83c3ce85E7Fca9B65f2Af9132dAB4B177a6c,369056381094254000000,369056381094254000000,1,0
0x003d8604a4bFdFC42B283dc176E65B6b5CaA1487,295141809679192000000,295141809679192000000,1,0
0x003D883fF4C3dcB98FBFF0Db6cCE78321C28ffef,1666500000000000000000,1666500000000000000000,1,0
0x003d88B3309cc0911477696602A6E1d61764e800,500000000000000000000000,500000000000000000000000,1,38
0x003d8bF2617851a5f12E2DEDadA4DEE2dab6A2E8,1300500000000000000000,1300500000000000000000,1,0
0x003D8c4e1E7a97eFd5e72e618E2f79E3B0c08E7e,500000000000000000000000,500000000000000000000000,1,24
0x003D8CF7a8Fa6c0c63FaC646177a2D5E19E29fB6,82800000000000000000,82800000000000000000,1,0
0x003D8Eac019576Ef38D8c2a243482c5e48d52566,492400000000000000000,492400000000000000000,1,0
0x003D93036800fD39460c513fED7F90B741C6c9EC,82800000000000000000,82800000000000000000,1,0
0x003D94A2DdF5899e306Df49fcEB413C02967666f,2456198398547520000000,2456198398547520000000,1,0
0x003D96803AdBc92F0C58f02f326b69ca46A46fa5,500000000000000000000000,500000000000000000000000,1,40
0x003d97B8C0E42Fa71F3ACBA5162A9913bCD3B313,604247566785515000000,604247566785515000000,1,0
0x003D99B45e310ffb24e16dF0760C8590C01D866e,226558659016904000000,226558659016904000000,1,0
0x003D9AC82Abd78F3dD492f6d219Fcbe953cCd58a,257918469301559000000,257918469301559000000,1,0
0x003D9E37c9a1bc5bb856e79Ede98A585DAD85901,1340459295430560000000,1340459295430560000000,1,0
0x003d9F0D68e8742c87ed4174D7f62FD16Ce73fb0,1950691377190470000000,1950691377190470000000,1,0
0x003Da180723BAfaf13D982c948492D29B36A3c2e,144744218647872000000,144744218647872000000,1,0
0x003Da25475F3D34Ce469BA0394F5daf2cE7AC445,500000000000000000000000,500000000000000000000000,1,21
0x003dA34CB2c635b966C0A81F7A0d164480A47e70,500000000000000000000000,500000000000000000000000,1,20
0x003dA4817ba6420115f12394c336c0c83eB20938,267076250000000000000,267076250000000000000,1,0
0x003Da50287129b09bd93518aC3f66f1C7Ccda509,1493000000000000000000,1493000000000000000000,1,0
0x003DA64a1B07290C273E4cDE8Ac3E3e038a054ab,811700000000000000000,811700000000000000000,1,0
0x003dA7d67E78F72F55FC58d9568E44d54ef5b1E0,59600000000000000000,59600000000000000000,1,0
0x003dab4d6cc8382A227F9d28C9caaEF3F4a595D8,600000000000000000000,600000000000000000000,1,0
0x003dab6aF3C9468975eCEF4C1997A3e5B0921f19,84504453043210300000,84504453043210300000,1,0
0x003DabfD475272e475D5FB43f0729ab1ca51c755,87000000000000000000,87000000000000000000,1,0
0x003dAC4c1c5129833587AA2f132EC6e9aB319407,280500000000000000000,280500000000000000000,1,0
0x003DaffF263bf2f990d4e8B47ff39962ABEcC4fF,1550800000000000000000,1550800000000000000000,1,0
0x003dB144A24aC02a9db137cD26e3Ed0EA1a89f72,500000000000000000000000,500000000000000000000000,1,0
0x003dB2c520E4a3F0Db24BFf356B7146B749aa904,177248955674271000000,177248955674271000000,1,0
0x003DB439AD68e41F527496E1A7423B2b73707A42,1132900000000000000000,1132900000000000000000,1,0
0x003db584cb440dEF903831FDc9af8cEb87250aa6,154500000000000000000,154500000000000000000,1,0
0x003db797Bff3214Ce2d9Da406a2f383E7b14c9f5,705500000000000000000,705500000000000000000,1,0
0x003Db9A63d2347b32F3F54ead78861Fa3fe5cD8E,9000000000000000000,9000000000000000000,1,0
0x003dbA2788B50668a08243bAB39FfD463374B5Ac,500000000000000000000000,500000000000000000000000,1,22
0x003DBE1787c9344B8985766310002C7410bEa172,663000000000000000000,663000000000000000000,1,0
0x003DbeFDb00033413a825fe2bbBA7eF516Ea2a32,50505000000000000000000,50505000000000000000000,1,0
0x003dbfAeff7FE3b27D78e5D46334A9dfFa4c0180,1374000000000000000000,1374000000000000000000,1,0
0x003DC14769CEf0eB4A972bADdBd6B87D9757959C,317053166588345000000,317053166588345000000,1,0
0x003DC2990c5010877bd53dc0Ef34FF4C98831343,164305123937593000000,164305123937593000000,1,0
0x003DC2DDa6377e524801C4f7568Bad86be0878A0,505000000000000000000,505000000000000000000,1,0
0x003Dc37C991156a7DAE4944f02C2d7a02856DEaB,500000000000000000000000,500000000000000000000000,1,21
0x003dC66aE57C33d0B7eFbFb8350446847f86217e,170600000000000000000,170600000000000000000,1,0
0x003dC6C2e010B2cdF3c94D2d367D4fb0dc9E29fa,172694092100008000000,172694092100008000000,1,0
0x003dCACE09F2dAF8346eA61D80eDd79D586A8515,73913766900662300000,73913766900662300000,1,0
0x003DcC4A169290c36a9E81d1BfC8cE594cF0f04E,500000000000000000000000,500000000000000000000000,1,24
0x003Dd0030DB0f4844BebB975EfB1B9B9e2632B31,157000000000000000000,157000000000000000000,1,0
0x003Dd4EC4a2358aa800B79491c365C258a7f7f41,500000000000000000000000,500000000000000000000000,1,65
0x003Dd6B3d0eD8C102F60Adb06FF9DBd515E608a1,1668800000000000000000,1668800000000000000000,1,0
0x003DD945124B456512FBd6be0432Ce41b9A9916c,190500000000000000000,190500000000000000000,1,0
0x003DD953F8989cCFb6d14bF3b2A60943C2a17422,3209174302277160000000,3209174302277160000000,1,0
0x003dDadEf09434e7A36208E8a627f8B3E1AbC8C1,500000000000000000000000,500000000000000000000000,1,57
0x003DdbA447bB28764566636Cb903A30833688547,4921872193495930000000,4921872193495930000000,1,0
0x003ddc3DeACf428B4F12b8Fb2c1Fde64726eB536,42190180167438500000,42190180167438500000,1,0
0x003DdFD7a2eBC55A9C201E82b8703D2e37B3F712,489000000000000000000,489000000000000000000,1,0
0x003dE02d487138fec97376f24c3AD75A6152a397,128000000000000000000,128000000000000000000,1,0
0x003dE099B99d85914Feb139233654c56f521DfFE,500000000000000000000000,500000000000000000000000,1,12
0x003De1718C7a904Ced20Df688cFE537aD5EcC9EE,324000000000000000000,324000000000000000000,1,0
0x003de180B27Ca153e4e9E8016eb05192F93a7b00,20000000000000000000,20000000000000000000,1,0
0x003de30baCaB04816a774e1f9F802a2071a261fc,1087500000000000000000,1087500000000000000000,1,0
0x003dE3F325Da5bA4CC4279f1126eD0902833247C,254749100794325000000,254749100794325000000,1,0
0x003De60053fc71b0A58491A46f26C9aC1A01257e,500000000000000000000000,500000000000000000000000,1,67
0x003dE6912c9c5e4a08Fb217c76406baf66c33BbD,152000000000000000000,152000000000000000000,1,0
0x003dE9AE69bcbE7FDC2d7Fa993BB6780f56f463e,500000000000000000000000,500000000000000000000000,1,56
0x003dea5e2395c83517015919e0936B88a14d0C20,357651176115257000000,357651176115257000000,1,0
0x003dECb06B4cd0f6385de744e7D3070622C09fA9,316000000000000000000,316000000000000000000,1,0
0x003deCdA855B4222511ea356574b02A8D33356d2,99569973745791600000,99569973745791600000,1,0
0x003DF10Ff941CC20dAe0d7dE9801062f66974c1F,24000000000000000000,24000000000000000000,1,0
0x003dF21a78fAEcEbfb6bF3e79947eeBaA6d3203b,73541000000000000000,73541000000000000000,1,0
0x003df2C7cd02DE2d1B6e8bfBEc5019FeC4d4E2C9,552570587339037000000,552570587339037000000,1,0
0x003DF9F32468FA248546729f2c8F12F94D53cb55,86327352070198100000,86327352070198100000,1,0
0x003dfe136eA0826e8fae712A462cad6b80E5DD1D,943036388365538000000,943036388365538000000,1,0
0x003DFe949FCC2f8DBAAd32F28428264650C8C163,500000000000000000000000,500000000000000000000000,1,32
0x003dfeaccef44463c54d141235C1EEd0e62e5416,287200000000000000000,287200000000000000000,1,0
0x003dfEC37F1e44E72be26B147779AB2eC8B7E6E5,500000000000000000000000,500000000000000000000000,1,47
0x003E00b23c458456D321254E4447FD61fF895808,500000000000000000000000,500000000000000000000000,1,45
0x003e01512EFD155f221d15e28D915446dEa30FcC,266724804104791000000,266724804104791000000,1,0
0x003E0736bFB12d6ebf139bf1Dd38A554a45c4Fa1,500000000000000000000000,500000000000000000000000,1,18
0x003e07bE103155221a2767AFCC0068f67Dc7Dd82,41303482520178300000,41303482520178300000,1,0
0x003E08c742d881bAf46E49e641E244B4b5E5507A,671700000000000000000,671700000000000000000,1,0
0x003E0A331BC034E86692F6a43420B612991bdD74,500000000000000000000000,500000000000000000000000,1,28
0x003E0E0E81c60ba8D531eA7bF45dc9d915c99c8b,100000000000000000000000,100000000000000000000000,3,
0x003e0E3744444899c8E8CcAEEF0c6bD48512E073,5900000000000000000000,5900000000000000000000,2,
0x003E11819957b245820dc76D06b520A1850319b1,624152777933091000000,624152777933091000000,1,0
0x003e11a231ee7047f21c738C371F69DAFE1221aF,500000000000000000000000,500000000000000000000000,1,34
0x003e129462D16712B83bFC3867E26801DB573939,56000000000000000000,56000000000000000000,1,0
0x003e12Dcbf2f08E0c92dE93E8bD1eC2F832b2E2B,500000000000000000000000,500000000000000000000000,1,13
0x003e16AfF158B7AFDFf843E33155Ff273560C8fb,2152500000000000000000,2152500000000000000000,1,0
0x003e17ea4302faB83bBF138acF6bAF6995523600,8071631724349990000000,8071631724349990000000,1,0
0x003e186Fe3d28Eb08Ab0Bd0aC702C03b9326B2E5,313721560235819000000,313721560235819000000,1,0
0x003e1947D53A189277c71fF84b6638A1F03A06bC,1429651182175390000000,1429651182175390000000,1,0
0x003E195EDB597D13444227D3e48Bb8d35262eaCe,1760400000000000000000,1760400000000000000000,1,0
0x003E1bfD0149CDe31A278a9514D1fB5F7c94201d,1078500000000000000000,1078500000000000000000,1,0
0x003E203E7955Fc7DF6b17F28ccAC41d548312F3e,1163400000000000000000,1163400000000000000000,1,0
0x003E22D77e977E6D82212Df50dfC656CF5B454d6,269900000000000000000,269900000000000000000,1,0
0x003E2577ff4fF8DC06e299305d3c78031DfcAB6f,500000000000000000000000,500000000000000000000000,1,0
0x003e258e70E0552841d33dcb0304b2c632eAB1D6,310500000000000000000,310500000000000000000,1,0
0x003e25F2BE4D189659dA9E9843dC9B854cBcbafc,500000000000000000000000,500000000000000000000000,1,48
0x003E2b1Eb2bbC3992935818137f25bEb5e085ae0,500000000000000000000000,500000000000000000000000,1,60
0x003e2cD2556b6923a750D438e183Eee19732002A,3892021236068930000000,3892021236068930000000,1,0
0x003E2f19Bb850ce6a1C61896291FF56ab7847FB4,267000000000000000000,267000000000000000000,1,0
0x003E302612b53bdB78481E421638e75751844355,5077386050448630000000,5077386050448630000000,1,0
0x003E333FdF2bC5Dc56dF6BF6F8AbECbBFD4b5b3b,277500000000000000000,277500000000000000000,1,0
0x003e3363534ad9b2E9fe7f2d974B06337d8748B6,500000000000000000000000,500000000000000000000000,1,45
0x003e33968A4d9433D050acCCE208aC622450cbFd,87000000000000000000,87000000000000000000,1,0
0x003e3498A383814AB98788D82ceB57b1EF48cf8b,500000000000000000000000,500000000000000000000000,1,18
0x003e350ab36b2Bd55991A6C7214E86e2d7016703,16031500000000000000000,16031500000000000000000,1,0
0x003E3568B8184BF69A7C8031f96ff42E74bBA50B,500000000000000000000000,500000000000000000000000,1,12
0x003E357f6795FfDA2A43e5c5E9c84F54144a8e67,500000000000000000000000,500000000000000000000000,1,24
0x003E372D09EA35dd5c6FE7d9e6e6aeE04389FaeA,6000000000000000000000,6000000000000000000000,1,0
0x003e38dEd0de6249291275403a0042D155172d36,297141560636554000000,297141560636554000000,1,0
0x003E3D4379A3E2577Bd0A658584EBCA03894ff20,500000000000000000000000,500000000000000000000000,1,32
0x003E3d916694580CA8832ccdBa3CaCcD9C98C724,267645073251237000000,267645073251237000000,1,0
0x003e3ffB3648aCF141E8619F7Fa9eec456f3dd99,269000000000000000000,269000000000000000000,1,0
0x003e4018999e40da0340058Ad0B0e0547CC16446,384379951005861000000,384379951005861000000,1,0
0x003e4210DE2f99104FbB53a6c614FFC823e8DE85,500000000000000000000000,500000000000000000000000,1,57
0x003e45474554170025696E45D85f5F818Aac1173,500000000000000000000000,500000000000000000000000,1,45
0x003E4598EcFcF0791BEF2e028f10A2730fC0CA64,500000000000000000000000,500000000000000000000000,1,9
0x003E46223e4883D2273C230e92B9c8A415304f9B,500000000000000000000000,500000000000000000000000,1,40
0x003e4A14fB5EB9f832B55b989cD9f4Da5E240Dce,67400000000000000000,67400000000000000000,1,0
